617 15TH CT NW	BIRMINGHAM	35215	6TH PL NW / 16TH AVE NW & 6TH ST NW	BIRMINGHAM FD	2802	441	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 15TH ST N	BESSEMER	35020	7TH AVE N / PUBLIC ALY	BESSEMER FD	BESSEMER_FD	469|490	1. HUEYTOWN FD | 2. EASTERN VALLEY FD | 3. BRIGHTON FD | 4. BIRMINGHAM FD | 5. LIPSCOMB FD | 6. HOOVER FD | 7. MCADORY FD | 8. MCCALLA FD | 9. INDIAN FORD FD
617 15TH ST N	BIRMINGHAM	35203	PUBLIC ALY / 7TH AVE N	BIRMINGHAM FD	0609	469|490	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 16TH AVE NW	CENTER POINT	35215	6TH WAY NW / 6TH PL NW	CENTER POINT FD	CPFD_1	441	1. BIRMINGHAM FD
617 16TH PL SW	BIRMINGHAM	35211	PUBLIC ALY / TUSCALOOSA AVE SW	BIRMINGHAM FD	2005	469	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 16TH ST	BIRMINGHAM	35218	AVENUE F / AVENUE G	BIRMINGHAM FD	1601	415	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 16TH ST SW	BIRMINGHAM	35211	PUBLIC ALY / TUSCALOOSA AVE SW	BIRMINGHAM FD	2005	469	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 17TH AVE NW	CENTER POINT	35215	6TH PL NW / 5TH PL NW	CENTER POINT FD	CPFD_1	441	1. BIRMINGHAM FD
617 17TH ST N	BESSEMER	35020	PUBLIC ALY / 7TH AVE N	BESSEMER FD	BESSEMER_FD	490	1. HUEYTOWN FD | 2. BRIGHTON FD | 3. BIRMINGHAM FD | 4. EASTERN VALLEY FD | 5. LIPSCOMB FD | 6. HOOVER FD | 7. MCADORY FD | 8. MCCALLA FD | 9. INDIAN FORD FD
617 18TH ST N	BESSEMER	35020	PUBLIC ALY / 7TH AVE N	BESSEMER FD	BESSEMER_FD	490	1. BRIGHTON FD | 2. HUEYTOWN FD | 3. BIRMINGHAM FD | 4. LIPSCOMB FD | 5. EASTERN VALLEY FD | 6. HOOVER FD | 7. MCADORY FD | 8. MCCALLA FD | 9. INDIAN FORD FD
617 19TH AVE S	BIRMINGHAM	35205	6TH ST & 6TH ST S / PUBLIC ALY	BIRMINGHAM FD	0704	469	1. HOMEWOOD FD
617 19TH CT S	BIRMINGHAM	35205	6TH ST S	BIRMINGHAM FD	0704	469	1. HOMEWOOD FD
617 19TH ST SW	BIRMINGHAM	35211	PUBLIC ALY / PEARSON AVE SW	BIRMINGHAM FD	2004	469	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 1ST ST N	BIRMINGHAM	35204	PUBLIC ALY / REV ABRAHAM WOODS JR BLVD	BIRMINGHAM FD	1410	469	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 1ST ST W	BIRMINGHAM	35204	PUBLIC ALY / 6TH AVE W	BIRMINGHAM FD	1403	469	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 20TH AVE S	BIRMINGHAM	35205	PUBLIC ALY / 19TH TER S	BIRMINGHAM FD	0704	469	1. HOMEWOOD FD
617 20TH CT NE	UNINCORPORATED	35215	CRESAP CIR NE / REED RD	CENTER POINT FD	CPFD_2	439	1. BIRMINGHAM FD
617 21ST AVE W	BIRMINGHAM	35204	FINLEY BLVD / 7TH ST W	BIRMINGHAM FD	1409	417	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 22ND CT N	BESSEMER	35020	7TH AVE N	BESSEMER FD	BESSEMER_FD	490	1. BRIGHTON FD | 2. BIRMINGHAM FD | 3. LIPSCOMB FD | 4. HUEYTOWN FD | 5. EASTERN VALLEY FD | 6. HOOVER FD | 7. MCADORY FD | 8. MCCALLA FD | 9. INDIAN FORD FD
617 23RD AVE NE	CENTER POINT	35215	25TH AVE NE / 6TH ST NE	CENTER POINT FD	CPFD_2	439	1. BIRMINGHAM FD
617 23RD LN NW	BIRMINGHAM	35215	6TH PL NW / 7TH ST NW	BIRMINGHAM FD	2802	441	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 23RD ST N	BESSEMER	35020	PUBLIC ALY / 7TH AVE N	BESSEMER FD	BESSEMER_FD	490	1. BRIGHTON FD | 2. BIRMINGHAM FD | 3. LIPSCOMB FD | 4. HUEYTOWN FD | 5. EASTERN VALLEY FD | 6. HOOVER FD | 7. MCADORY FD | 8. MCCALLA FD | 9. INDIAN FORD FD
617 23RD TER NW	CENTER POINT	35215	6TH PL NW / 6TH ST NW	CENTER POINT FD	CPFD_1	441	1. BIRMINGHAM FD
617 24TH CT NW	BIRMINGHAM	35215	6TH PL NW / 7TH ST NW	BIRMINGHAM FD	2802	441	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 24TH ST N	BESSEMER	35020	PUBLIC ALY / 7TH AVE N	BESSEMER FD	BESSEMER_FD	490	1. BRIGHTON FD | 2. BIRMINGHAM FD | 3. LIPSCOMB FD | 4. HUEYTOWN FD | 5. EASTERN VALLEY FD | 6. HOOVER FD | 7. MCADORY FD | 8. MCCALLA FD | 9. INDIAN FORD FD
617 24TH ST S	BIRMINGHAM	35233	PUBLIC ALY / 7TH AVE S	BIRMINGHAM FD	2211	VERIFY - NO BEAT MATCH	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 25TH AVE NW	BIRMINGHAM	35215	6TH PL NW / 6TH ST NW	BIRMINGHAM FD	2802	441	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 25TH ST S	BIRMINGHAM	35233	PUBLIC ALY / 7TH AVE S	BIRMINGHAM FD	2211	469	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 26TH AVE NW	BIRMINGHAM	35215	6TH ST NW / 26TH CT NW	BIRMINGHAM FD	2802	442	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 26TH CT NW	CENTER POINT	35215	7TH ST NW / 6TH ST NW	CENTER POINT FD	CPFD_1	442	1. BIRMINGHAM FD
617 26TH ST SW	BIRMINGHAM	35211	LEE AVE & PUBLIC ALY / PUBLIC ALY	BIRMINGHAM FD	2008	469	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 27TH AVE NW	CENTER POINT	35215	7TH ST NW / 6TH ST NW	CENTER POINT FD	CPFD_1	442	1. BIRMINGHAM FD
617 27TH ST SW	BIRMINGHAM	35211	LEE AVE / PUBLIC ALY	BIRMINGHAM FD	2008	469	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 29TH ST	BESSEMER	35020	EXETER AVE & PUBLIC ALY / 29TH ST S & BERKLEY AVE	BESSEMER FD	BESSEMER_FD	490	1. BIRMINGHAM FD | 2. LIPSCOMB FD | 3. BRIGHTON FD | 4. HOOVER FD | 5. EASTERN VALLEY FD | 6. HUEYTOWN FD | 7. MCADORY FD | 8. INDIAN FORD FD | 9. MCCALLA FD
617 2ND AVE	BIRMINGHAM	35211	WENONAH OXMOOR RD / UNNAMED RD	BIRMINGHAM FD	0401	VERIFY - NO BEAT MATCH	1. HOMEWOOD FD | 2. HOOVER FD
617 2ND ST N	BIRMINGHAM	35204	PUBLIC ALY / REV ABRAHAM WOODS JR BLVD	BIRMINGHAM FD	1410	469	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 2ND ST SW	BIRMINGHAM	35211	10TH AVE SW / 5TH AVE SW	BIRMINGHAM FD	2103	469	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 2ND ST W	BIRMINGHAM	35204	PUBLIC ALY / 6TH AVE W	BIRMINGHAM FD	1403	469	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 30TH ST	BESSEMER	35020	30TH ST S & PUBLIC ALY / 30TH ST S & GRANVILLE AVE	BESSEMER FD	BESSEMER_FD	VERIFY - NO BEAT MATCH	1. BIRMINGHAM FD | 2. LIPSCOMB FD | 3. BRIGHTON FD | 4. HOOVER FD | 5. EASTERN VALLEY FD | 6. HUEYTOWN FD | 7. MCADORY FD | 8. INDIAN FORD FD | 9. MCCALLA FD
617 32ND CT W	BIRMINGHAM	35207	6TH ST W / PUBLIC ALY	BIRMINGHAM FD	1304	417	1. NORTH SMITHFIELD DEPARTMENT FD | 2. FORESTDALE FD | 3. FULTONDALE FD
617 35TH ST N	BESSEMER	35020	6TH AVE N / 35TH WAY N	BESSEMER FD	BESSEMER_FD	490	1. BIRMINGHAM FD | 2. LIPSCOMB FD | 3. BRIGHTON FD | 4. HUEYTOWN FD | 5. HOOVER FD | 6. EASTERN VALLEY FD | 7. MCADORY FD | 8. MCCALLA FD | 9. INDIAN FORD FD
617 37TH ST S	BIRMINGHAM	35222	7TH CT S / 6TH AVE S	BIRMINGHAM FD	2202	465	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 38TH ST S	BIRMINGHAM	35222	PUBLIC ALY / 37TH ST S	BIRMINGHAM FD	2202	465	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 3RD AVE	PLEASANT GROVE	35127	PARK RD / 5TH WAY	PLEASANT FD/GROVE (AUTOMATIC AID)	PLEASANT_GROVE_FD	492|498	1. PLEASANT GROVE FD | 2. BIRMINGHAM FD | 3. MINOR FD | 4. HUEYTOWN FD
617 3RD AVE	UNINCORPORATED	35118	NICHOLS LN / 2ND ST	MINOR FD	MINOR_FD_1	492|498	1. MULGA FD | 2. BIRMINGHAM FD | 3. PLEASANT GROVE FD | 4. MAYTOWN FD | 5. ADAMSVILLE FD
617 3RD ST	BIRMINGHAM	35214	COURT F / AVENUE G	BIRMINGHAM FD	1802	415	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 3RD ST SW	BIRMINGHAM	35211	PUBLIC ALY / PRINCETON AVE SW	BIRMINGHAM FD	2103	469	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 3RD WAY LN	BIRMINGHAM	35214	VERIFY - CROSS STREETS UNAVAILABLE	BIRMINGHAM FD	1802	415	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 40TH ST	FAIRFIELD	35064	39TH PL / AVENUE F	FAIRFIELD FD	FAIRFIELD_FD	496	1. BIRMINGHAM FD | 2. MIDFIELD FD
617 42ND PL N	BIRMINGHAM	35222	7TH AVE N / 43RD ST N & 6TH CT N	BIRMINGHAM FD	0804	465	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 46TH ST S	BIRMINGHAM	35222	6TH AVE S / 7TH AVE S	BIRMINGHAM FD	1008	465	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 48TH ST S	BIRMINGHAM	35222	CRESTWOOD BLVD / 6TH AVE S	BIRMINGHAM FD	1003	465	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 4TH AVE W	BIRMINGHAM	35204	6TH ST W / 7TH ST W	BIRMINGHAM FD	1403	469	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 4TH CT W	BIRMINGHAM	35204	7TH ST W / 6TH ST W	BIRMINGHAM FD	1403	469	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 4TH ST SW	BIRMINGHAM	35211	PRINCETON AVE SW / TUSCALOOSA AVE SW	BIRMINGHAM FD	2103	469	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 53RD ST S	BIRMINGHAM	35212	PUBLIC ALY / 7TH AVE S	BIRMINGHAM FD	1009	465	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 55TH PL S	BIRMINGHAM	35212	PUBLIC ALY / 6TH AVE S	BIRMINGHAM FD	1201	465	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 56TH ST S	BIRMINGHAM	35212	PUBLIC ALY / 6TH CT S	BIRMINGHAM FD	1202	465	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 58TH ST S	BIRMINGHAM	35212	PUBLIC ALY / 6TH AVE S	BIRMINGHAM FD	1202	465	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 59TH ST S	BIRMINGHAM	35212	PUBLIC ALY / 6TH AVE S	BIRMINGHAM FD	1209	465	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 5TH AVE	UNINCORPORATED	35217	7TH ST / 6TH ST	CENTER POINT FD/BIRMINGHAM FD (AUTOMATIC AID)	CPFD_11 BIRM	435	1. TARRANT FD | 2. FULTONDALE FD
617 5TH AVE N	BIRMINGHAM	35203	4TH TER N & 7TH ST N / 7TH ST N	BIRMINGHAM FD	0605	469	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 5TH ST	BIRMINGHAM	35214	COURT F / AVENUE G	BIRMINGHAM FD	1802	415	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 5TH WAY	BIRMINGHAM	35214	AVENUE G / AVENUE F	BIRMINGHAM FD	1802	415|492	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 5TH WAY	PLEASANT GROVE	35127	6TH CT / 7TH AVE	PLEASANT FD/GROVE (AUTOMATIC AID)	PLEASANT_GROVE_FD	415|492	1. PLEASANT GROVE FD | 2. BIRMINGHAM FD | 3. MINOR FD | 4. HUEYTOWN FD
617 60TH ST	FAIRFIELD	35064	AVENUE F / COURT E	FAIRFIELD FD	FAIRFIELD_FD	493	1. BIRMINGHAM FD | 2. MIDFIELD FD
617 61ST ST	FAIRFIELD	35064	AVENUE F / COURT E	FAIRFIELD FD	FAIRFIELD_FD	493	1. BIRMINGHAM FD | 2. MIDFIELD FD
617 62ND ST	FAIRFIELD	35064	AVENUE F & PUBLIC ALY / COURT E	FAIRFIELD FD	FAIRFIELD_FD	493	1. BIRMINGHAM FD | 2. MIDFIELD FD
617 62ND ST S	BIRMINGHAM	35212	6TH AVE S / RAILROAD AVE	BIRMINGHAM FD	1209	465	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 63RD ST S	BIRMINGHAM	35212	UNNAMED ST / RAILROAD AVE	BIRMINGHAM FD	1209	465	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 64TH PL S	BIRMINGHAM	35212	PUBLIC ALY / 6TH AVE S	BIRMINGHAM FD	1209	465	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 64TH ST S	BIRMINGHAM	35212	UNNAMED ST / 6TH AVE S	BIRMINGHAM FD	1209	465	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 6TH PL	BIRMINGHAM	35214	AVENUE F / AVENUE G	BIRMINGHAM FD	1802	415	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 6TH ST	BIRMINGHAM	35214	PUBLIC ALY / FLORIDA AVE	BIRMINGHAM FD	1801	435	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 6TH ST	UNINCORPORATED	35217	7TH AVE / PUBLIC ALY	CENTER POINT FD/BIRMINGHAM FD (AUTOMATIC AID)	CPFD_11 BIRM	435	1. TARRANT FD | 2. FULTONDALE FD
617 6TH ST N	BIRMINGHAM	35204	3RD AVE N & 6TH ST / 2ND AVE N & PUBLIC ALY	BIRMINGHAM FD	0604	469	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 6TH ST SW	BIRMINGHAM	35211	PUBLIC ALY / TUSCALOOSA AVE SW	BIRMINGHAM FD	2107	469	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 72ND ST S	BIRMINGHAM	35206	6TH AVE S / PUBLIC ALY	BIRMINGHAM FD	1902	447	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 76TH ST S	BIRMINGHAM	35206	PUBLIC ALY / LONDON AVE & PUBLIC ALY	BIRMINGHAM FD	1909	447	1. IRONDALE FD
617 77TH ST S	BIRMINGHAM	35206	NAPLES AVE / PUBLIC ALY	BIRMINGHAM FD	1903	447	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 7TH AVE	MIDFIELD	35228	PUBLIC ALY / 6TH ST	MIDFIELD FD	MIDFIELD_FD	490	1. FAIRFIELD FD | 2. BRIGHTON FD | 3. BIRMINGHAM FD
617 7TH AVE N	BESSEMER	35020	6TH ST N / 7TH ST N & PUBLIC ALY	BESSEMER FD	BESSEMER_FD	487	1. EASTERN VALLEY FD | 2. HUEYTOWN FD | 3. BIRMINGHAM FD | 4. BRIGHTON FD | 5. LIPSCOMB FD | 6. MCADORY FD | 7. MCCALLA FD | 8. HOOVER FD | 9. INDIAN FORD FD
617 7TH ST W	BIRMINGHAM	35204	7TH AVE W & PUBLIC ALY / 6TH AVE W	BIRMINGHAM FD	1403	469	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 81ST PL S	BIRMINGHAM	35206	7TH AVE S / PUBLIC ALY	BIRMINGHAM FD	1904	447	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 83RD PL S	BIRMINGHAM	35206	6TH AVE S & 83RD PL / 7TH AVE S	BIRMINGHAM FD	1904	447	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 85TH ST S	BIRMINGHAM	35206	6TH AVE S / 7TH AVE S	BIRMINGHAM FD	1904	447	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 87TH ST S	BIRMINGHAM	35206	6TH AVE S / 4TH AVE S	BIRMINGHAM FD	1904	447	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 8TH AVE	MIDFIELD	35228	PUBLIC ALY / 6TH ST	MIDFIELD FD	MIDFIELD_FD	490	1. FAIRFIELD FD | 2. BRIGHTON FD | 3. BIRMINGHAM FD
617 8TH AVE N	BESSEMER	35020	6TH ST N / PUBLIC ALY	BESSEMER FD	BESSEMER_FD	487	1. EASTERN VALLEY FD | 2. HUEYTOWN FD | 3. BIRMINGHAM FD | 4. BRIGHTON FD | 5. LIPSCOMB FD | 6. MCADORY FD | 7. MCCALLA FD | 8. HOOVER FD | 9. INDIAN FORD FD
617 8TH ST N	BESSEMER	35020	PUBLIC ALY / 6TH AVE N	BESSEMER FD	BESSEMER_FD	487	1. EASTERN VALLEY FD | 2. HUEYTOWN FD | 3. BIRMINGHAM FD | 4. BRIGHTON FD | 5. LIPSCOMB FD | 6. MCADORY FD | 7. MCCALLA FD | 8. HOOVER FD | 9. INDIAN FORD FD
617 9TH AVE S	BIRMINGHAM	35205	7TH ST S / 6TH ST	BIRMINGHAM FD	0704	469	1. HOMEWOOD FD
617 9TH AVE SE	GRAYSVILLE	35073	7TH ST SE / 9TH ST SE	GRAYSVILLE FD	GRAYSVILLE FD	425	1. ADAMSVILLE FD | 2. FORESTDALE FD | 3. BROOKSIDE FD | 4. WEST JEFFERSON FD | 5. BAGLEY FD
617 9TH ST N	BIRMINGHAM	35203	7TH AVE N / 6TH AVE N	BIRMINGHAM FD	0604	469	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 9TH TER	PLEASANT GROVE	35127	6TH WAY / 6TH ST	PLEASANT FD/GROVE (AUTOMATIC AID)	PLEASANT_GROVE_FD	492	1. PLEASANT GROVE FD | 2. BIRMINGHAM FD | 3. HUEYTOWN FD | 4. MINOR FD
617 ALABAMA AVE SW	BIRMINGHAM	35211	PUBLIC ALY / 6TH ST SW	BIRMINGHAM FD	2107	469	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 ALABAMA BLVD	UNINCORPORATED	35173	7TH ST / 6TH ST	NO FIRE COVERAGE	COUNTY NO FD	447	1. TRUSSVILLE FD | 2. IRONDALE FD | 3. BIRMINGHAM FD | 4. REX LAKE FD | 5. MOUNTAIN BROOK FD | 6. TARRANT FD | 7. PALMERDALE FD | 8. FULTONDALE FD | 9. ARGO FD | 10. HOOVER FD | 11. GARDENDALE FD | 12. ROCKY RIDGE FD | 13. GLENNWOOD FD | 14. HOMEWOOD FD | 15. MOUNT OLIVE FD | 16. FORESTDALE FD | 17. MORRIS FD | 18. KIMBERLY FD | 19. BROOKSIDE FD | 20. ADAMSVILLE FD | 21. COUNTY LINE FD | 22. MINOR FD | 23. GRAYSVILLE FD | 24. FAIRFIELD FD | 25. WARRIOR FD | 26. CARDIFF FD | 27. MIDFIELD FD | 28. CORNER FD | 29. CANE CREEK FD | 30. PLEASANT GROVE FD | 31. BESSEMER FD | 32. LIPSCOMB FD | 33. MULGA FD | 34. BRIGHTON FD | 35. SHADY GROVE FD | 36. BAGLEY FD | 37. HUEYTOWN FD | 38. MAYTOWN FD | 39. HELENA FD | 40. WEST JEFFERSON FD | 41. SYLVAN SPRINGS FD | 42. CONCORD FD | 43. INDIAN FORD FD | 44. EASTERN VALLEY FD | 45. MCADORY FD | 46. BIRMINGPORT FD | 47. MCCALLA FD | 48. ADGER FD | 49. LAKEVIEW FD | 50. WARRIOR RIVER FD
617 ANNIE LAURIE DR	BIRMINGHAM	35215	ROEBUCK CIR / HOLT DR	BIRMINGHAM FD	2705	441	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 ANNISTON AVE	UNINCORPORATED	35173	7TH ST / PUBLIC ALY	TRUSSVILLE FD (STATION 2)	TRUSS_201	447	1. IRONDALE FD | 2. BIRMINGHAM FD
617 ASBERRY ST	UNINCORPORATED	35020	HOLLY AVE & POTTER AVE / EASTERN VALLEY RD & POTTER RD	EASTERN VALLEY FD	EVFD_1	487	1. BESSEMER FD | 2. MCADORY FD
617 ASHWOOD LN	TRUSSVILLE	35173	ASHWOOD CIR / ASHTON AVE	TRUSSVILLE FD (STATION 1)	TRUSS_102	447	1. BIRMINGHAM FD
617 AVENUE G	BIRMINGHAM	35214	VERIFY - CROSS STREETS UNAVAILABLE	BIRMINGHAM FD	1802	415	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 AVENUE I	BESSEMER	35020	VERIFY - CROSS STREETS UNAVAILABLE	BESSEMER FD	BESSEMER_FD	487	1. EASTERN VALLEY FD | 2. BIRMINGHAM FD | 3. HUEYTOWN FD | 4. LIPSCOMB FD | 5. HOOVER FD | 6. MCADORY FD | 7. BRIGHTON FD | 8. MCCALLA FD | 9. INDIAN FORD FD
617 AVENUE T	BIRMINGHAM	35214	VERIFY - CROSS STREETS UNAVAILABLE	BIRMINGHAM FD	1802	415	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 AVENUE V	BIRMINGHAM	35214	VERIFY - CROSS STREETS UNAVAILABLE	BIRMINGHAM FD	1802	415	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
617 BAHIA LN	UNINCORPORATED	35023	PARK RD & WILLOW BEND LN / UNNAMED LN	CONCORD FD	CFD_1	489	1. HUEYTOWN FD | 2. BIRMINGHAM FD | 3. BIRMINGPORT FD | 4. WARRIOR RIVER FD
617 BARCLAY LN	BIRMINGHAM	35206	HIGHLAND AVE / ALMA DR	BIRMINGHAM FD	2701	447	1. IRONDALE FD
617 BARTON CT	TARRANT	35217	VERIFY - CROSS STREETS UNAVAILABLE	TARRANT FD	TARRANT_FD	VERIFY - NO BEAT MATCH	1. BIRMINGHAM FD | 2. FULTONDALE FD
617 BASSWOOD DR	ADAMSVILLE	35005	DENNISTON LN / TUNDRIDGE CIR & TUNDRIDGE LN	ADAMSVILLE FD	ADAMSVILLE_FD	415	1. FORESTDALE FD | 2. SHADY GROVE FD | 3. MULGA FD | 4. GRAYSVILLE FD | 5. MINOR FD | 6. MAYTOWN FD | 7. BIRMINGHAM FD | 8. BROOKSIDE FD | 9. WEST JEFFERSON FD
617 BEACON DR	FAIRFIELD	35064	BELWOOD CIR / WILLOW BROOK RD	FAIRFIELD FD	FAIRFIELD_FD	493	1. MIDFIELD FD | 2. BIRMINGHAM FD
617 BELCHER CIR	FULTONDALE	35068	CENTRAL AVE & PARK WAY / 1ST ST	FULT ST	FULT_ST1	435	1. FULTONDALE FD | 2. TARRANT FD | 3. BIRMINGHAM FD | 4. GARDENDALE FD | 5. GLENNWOOD FD
617 BELL AVE	TARRANT	35217	SPRING ST / CEDAR ST	TARRANT FD	TARRANT_FD	441	1. BIRMINGHAM FD | 2. FULTONDALE FD
617 BELL ST	BESSEMER	35020	KYSER ST / PUBLIC ALY	BESSEMER FD	BESSEMER_FD	487	1. EASTERN VALLEY FD | 2. BIRMINGHAM FD | 3. HUEYTOWN FD | 4. LIPSCOMB FD | 5. BRIGHTON FD | 6. MCADORY FD | 7. HOOVER FD | 8. MCCALLA FD | 9. INDIAN FORD FD
617 BELLE TERRE CIR	VESTAVIA HILLS	35226	BELLE TERRE DR	VESTAVIA FD	VESTAVIA_FD	469	1. HOOVER FD | 2. ROCKY RIDGE FD | 3. BIRMINGHAM FD | 4. HOMEWOOD FD | 5. MOUNTAIN BROOK FD | 6. REX LAKE FD | 7. IRONDALE FD
617 BELTONA RD	UNINCORPORATED	35180	BELTONA LN / WARRIOR JASPER RD	CANE CREEK FD	CCFD_1	420	1. WARRIOR FD | 2. CORNER FD
617 BELVIEW ST	UNINCORPORATED	35020	HOLLY AVE & SADLER AVE / HOUSTON ST	EASTERN VALLEY FD	EVFD_1	487	1. BESSEMER FD | 2. MCADORY FD
617 BESSEMER SUPER HWY	MIDFIELD	35228	PUBLIC ALY / NAIL ST	MIDFIELD FD	MIDFIELD_FD	490	1. FAIRFIELD FD | 2. BIRMINGHAM FD | 3. BRIGHTON FD
617 BIENVILLE LN	BIRMINGHAM	35213	BIENVILLE CT / HAGOOD ST	BIRMINGHAM FD	2603	465	1. MOUNTAIN BROOK FD
617 BIRMINGHAM AVE	IRONDALE	35173	7TH ST / 6TH ST	IRONDALE FD	IRONDALE_FD	447	1. TRUSSVILLE FD | 2. BIRMINGHAM FD | 3. REX LAKE FD | 4. MOUNTAIN BROOK FD
617 BLUE BELL RD	UNINCORPORATED	35214	HAVEN DR / SKYLINE DR	FORESTDALE FD	FORESTDALE_FD	416	1. BIRMINGHAM FD | 2. ADAMSVILLE FD | 3. BROOKSIDE FD | 4. GRAYSVILLE FD | 5. MOUNT OLIVE FD | 6. GARDENDALE FD
